OBJECTID,X,Y,Latitude,Longitude,Date,AnimalType,Crash_Seve,County,Crash_Date_Original,Crash_Time_Original,Crash_Time,Primary_St,Distance,Dir,Secondary_,Weather,Fatalities,Injured,Property_D,Injury_Typ,Crash_Type,Total_Vehi,V1_Type,V1_Dir,V1_Driver_,V1_Lane_Nu,V1_Action,V1_Driver1,V1_Drive_1,V1_Vehicle,V1_Most_Ha,V1_All_Eve,V2_Type,V2_Dir,V2_Driver_,V2_Lane_Nu,V2_Action,V2_Driver1,V2_Drive_1,V2_Vehicle,V2_Most_Ha,V2_All_Eve,First_Harm,Nonmotoris,Factors_Ro,Lighting,HWY_Factor,Agency,Accident_R,Pedalcycli,Pedestrian,Motorcycli,CrashDateT,GlobalID
408733,710175.1535,4241115.046,38.29,-114.6,2017-09-28,ELK,INJURY CRASH,LINCOLN,Thu Sep 28 00:00:00 PDT 2017,Sun Dec 31 19:23:00 PST 1899,19:23:00,US93N,63,S,MILE MARKER 146,CLEAR,-9999,1,Null,C,NON-COLLISION,1,"HATCHBACK, 4 DOOR",S,60,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,ELK,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2398494,Null,Null,Null,2017-09-29T02:23:00.000Z,{ECCA50BA-B010-442E-90C8-719E21A414F9}
404813,441278.3461,4142240.928,37.43,-117.7,2017-09-28,CATTLE,PROPERTY DAMAGE ONLY,ESMERALDA,Thu Sep 28 00:00:00 PDT 2017,Sun Dec 31 22:01:00 PST 1899,22:01:00,SR266,200,E,MILE MARKER 11.213,CLEAR,-9999,-9999,PDO,N,HEAD-ON,2,CONVERTIBLE,E,-9999,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,UNKNOWN,Null,CATTLE,"SEDAN, 4 DOOR",E,Null,Null,GOING STRAIGHT,APPARENTLY NORMAL,Null,UNKNOWN,Null,CATTLE,Null,Null,Null,Null,Null,ESSO,2388002,Null,Null,Null,2017-09-29T05:01:00.000Z,{4FD34D07-9A79-498F-B0C4-5D31DCA68580}
385088,710366.413,4240029.006,38.28,-114.6,2017-04-04,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Tue Apr 04 00:00:00 PDT 2017,Sun Dec 31 08:50:00 PST 1899,8:50:00,US93N,1584,N,MILE MARKER 145,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,N,63,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,DRY,NHP,2379261,Null,Null,Null,2017-04-04T15:50:00.000Z,{E4B869AA-9E26-4FB3-8A3C-868DE135CCC0}
389261,704005.6745,4163315.134,37.59,-114.7,2017-04-04,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Tue Apr 04 00:00:00 PDT 2017,Sun Dec 31 22:18:00 PST 1899,22:18:00,US93N,1000,N,MILE MARKER 83,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,N,57,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,"DEER: RAN OFF ROAD LEFT: OTHER POST, POLE OR SUPPORT",Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2379315,Null,Null,Null,2017-04-05T05:18:00.000Z,{78BECEEA-FC4B-498A-B49C-F097D057A525}
391004,272666.489,4348281.956,39.25,-119.6,2017-04-04,DEER,INJURY CRASH,LYON,Tue Apr 04 00:00:00 PDT 2017,Sun Dec 31 17:56:00 PST 1899,17:56:00,SR341,1320,S,MILE MARKER 3,CLOUDY,-9999,1,Null,C,NON-COLLISION,1,MOTORCYCLE,S,41,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,DRY,NHP,2379289,Null,Null,YES,2017-04-05T00:56:00.000Z,{5556D98B-4F90-42C6-8A36-D94374300956}
383272,259728.6871,4357431.256,39.33,-119.8,2017-04-11,HORSE,PROPERTY DAMAGE ONLY,WASHOE,Tue Apr 11 00:00:00 PDT 2017,Sun Dec 31 04:25:00 PST 1899,4:25:00,US395A,1320,N,EASTLAKE BLVD,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,N,43,2,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,HORSE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2379624,Null,Null,Null,2017-04-11T11:25:00.000Z,{7B415F4C-B532-4B09-B403-219E0B9F9DBA}
383442,272436.2539,4347661.453,39.25,-119.6,2017-04-11,DEER,PROPERTY DAMAGE ONLY,LYON,Tue Apr 11 00:00:00 PDT 2017,Sun Dec 31 20:15:00 PST 1899,20:15:00,SR341,900,N,MILE MARKER 2,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,CARRY-ALL,S,42,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2379660,Null,Null,Null,2017-04-12T03:15:00.000Z,{F706DAD9-8B1B-4186-A854-561F3C9922B4}
383108,259400.1017,4325033.456,39.04,-119.8,2017-04-18,DOG/COYOTE,PROPERTY DAMAGE ONLY,DOUGLAS,Tue Apr 18 00:00:00 PDT 2017,Sun Dec 31 17:03:00 PST 1899,17:03:00,US395N,0,Null,STEPHANIE WAY,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,HATCHBACK/FASTBACK,N,24,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DOG/COYOTE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,DRY,NHP,2380010,Null,Null,Null,2017-04-19T00:03:00.000Z,{5DF31604-CA85-490F-9F5D-EBCC157D97FB}
406046,273073.065,4344859.449,39.22,-119.6,2017-08-15,DEER,PROPERTY DAMAGE ONLY,LYON,Tue Aug 15 00:00:00 PDT 2017,Sun Dec 31 05:00:00 PST 1899,5:00:00,US50,250,E,MILE MARKER 3,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,W,33,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2395949,Null,Null,Null,2017-08-15T12:00:00.000Z,{62252CF4-1246-43D4-9EA3-B22A0444AF2E}
406103,246857.4147,4338751.492,39.16,-119.9,2017-08-15,DEER,INJURY CRASH,CARSON CITY,Tue Aug 15 00:00:00 PDT 2017,Sun Dec 31 08:46:00 PST 1899,8:46:00,SR28,3168,N,MILE MARKER 3,CLEAR,-9999,1,Null,B,NON-COLLISION,1,CARRY-ALL,N,35,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,DRY,NHP,2395956,Null,Null,Null,2017-08-15T15:46:00.000Z,{79C41EA9-379A-4F5F-B9DF-6E21BD2A3E79}
406133,692631.9067,4648643.187,41.97,-114.7,2017-08-15,DEER,PROPERTY DAMAGE ONLY,ELKO,Tue Aug 15 00:00:00 PDT 2017,Sun Dec 31 05:11:00 PST 1899,5:11:00,US93N,1056,S,MILE MARKER 140,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,UTILITY,S,41,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2395948,Null,Null,Null,2017-08-15T12:11:00.000Z,{C239C7BA-1A08-4B07-BA55-C45621EF5A83}
405785,730212.2296,4468531.806,40.34,-114.3,2017-08-22,HORSE,PROPERTY DAMAGE ONLY,ELKO,Tue Aug 22 00:00:00 PDT 2017,Sun Dec 31 07:21:00 PST 1899,7:21:00,US93AN,100,N,MILE MARKER 21,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,N,31,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,HORSE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2396363,Null,Null,Null,2017-08-22T14:21:00.000Z,{1F5E4EC8-9115-4394-941F-D741D749BD0F}
417971,675320.9186,4195579.478,37.89,-115,2017-12-05,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Tue Dec 05 00:00:00 PST 2017,Sun Dec 31 18:30:00 PST 1899,18:30:00,SR318,300,N,MILE MARKER 30,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,S,67,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2416680,Null,Null,Null,2017-12-06T02:30:00.000Z,{1565287C-D277-455F-9101-70C2173A37F9}
417972,725474.6435,4180414.387,37.74,-114.4,2017-12-05,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Tue Dec 05 00:00:00 PST 2017,Sun Dec 31 17:04:00 PST 1899,17:04:00,US93N,1044,N,MILE MARKER 104,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"HARDTOP, 4 DOOR",S,46,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - UNKNOWN LIGHTING,DRY,NHP,2416662,Null,Null,Null,2017-12-06T01:04:00.000Z,{34002CC1-CB81-4241-9D4B-A87F59414833}
423297,587772.6458,4019653.133,36.32,-116,2017-12-05,BURRO,PROPERTY DAMAGE ONLY,NYE,Tue Dec 05 00:00:00 PST 2017,Sun Dec 31 17:22:00 PST 1899,17:22:00,SR160N,10,S,MILE MARKER 18,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",S,43,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,RAN OFF ROAD RIGHT: RAN OFF ROAD LEFT: EMBANKMENT,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2416678,Null,Null,Null,2017-12-06T01:22:00.000Z,{E89ACA44-2283-468A-A322-B958734FD912}
417611,308210.3046,4364019.723,39.4,-119.2,2017-12-12,HORSE,PROPERTY DAMAGE ONLY,LYON,Tue Dec 12 00:00:00 PST 2017,Sun Dec 31 21:00:00 PST 1899,21:00:00,US95AN,0,Null,LAKE AVE,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",N,39,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,HORSE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - SPOT LIGHTING,DRY,NHP,2417133,Null,Null,Null,2017-12-13T05:00:00.000Z,{CA9B8BC0-66AA-4559-8C2D-4BD5071DE7DE}
416785,286408.72,4379895.806,39.54,-119.5,2017-12-12,HORSE,PROPERTY DAMAGE ONLY,STOREY,Tue Dec 12 00:00:00 PST 2017,Sun Dec 31 20:02:00 PST 1899,20:02:00,SR439S,1056,N,DENMARK DR,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,S,48,2,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,HORSE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2417132,Null,Null,Null,2017-12-13T04:02:00.000Z,{BF5D8177-882F-4F2C-9DFE-FECB7BCCFF40}
417606,288935.5649,4380195.122,39.55,-119.5,2017-12-19,HORSE,PROPERTY DAMAGE ONLY,STOREY,Tue Dec 19 00:00:00 PST 2017,Sun Dec 31 17:37:00 PST 1899,17:37:00,ELECTRIC AVE,2640,E,MILAN DR,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,UNKNOWN,W,27,2,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,HORSE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,STSO,2423679,Null,Null,Null,2017-12-20T01:37:00.000Z,{C30D0549-83E2-45BE-9C5C-83D72D4AC656}
419212,416301.7385,4295560.395,38.8,-118,2017-12-19,CATTLE,PROPERTY DAMAGE ONLY,NYE,Tue Dec 19 00:00:00 PST 2017,Sun Dec 31 19:50:00 PST 1899,19:50:00,POLE LINE RD,5280,S,SR361,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,S,46,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,DRIVING TOO FAST FOR CONDITIONS,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2417642,Null,Null,Null,2017-12-20T03:50:00.000Z,{0BADBA1F-DA6D-4C98-A71B-79269BE3F8AB}
379667,589835.2218,4015924.358,36.28,-116,2017-02-14,UNKNOWN,INJURY CRASH,NYE,Tue Feb 14 00:00:00 PST 2017,Sun Dec 31 07:35:00 PST 1899,7:35:00,SR160,750,N,MUNSELL WAY,CLEAR,-9999,1,Null,C,NON-COLLISION,1,"SEDAN, 4 DOOR",S,50,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,RAN OFF ROAD: OBJECT AVOIDANCE,Null,RAN OFF ROAD RIGHT: EMBANKMENT,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,DRY,NHP,2365452,Null,Null,Null,2017-02-14T15:35:00.000Z,{727BB430-6D2E-4DA1-876B-670F01421BE2}
374790,616971.8473,4510122.873,40.73,-115.6,2017-02-14,DEER,INJURY CRASH,ELKO,Tue Feb 14 00:00:00 PST 2017,Sun Dec 31 17:24:00 PST 1899,17:24:00,SR227,528,N,MILE MARKER 12,CLEAR,-9999,1,Null,B,NON-COLLISION,1,"SEDAN, 4 DOOR",S,56,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2365496,Null,Null,Null,2017-02-15T01:24:00.000Z,{F2825ED5-4087-4FBE-A8C4-F61F6AA5D80F}
375800,617058.0828,4509987.286,40.73,-115.6,2017-02-14,DEER,PROPERTY DAMAGE ONLY,ELKO,Tue Feb 14 00:00:00 PST 2017,Sun Dec 31 17:27:00 PST 1899,17:27:00,SR227,0,Null,MILE MARKER 12,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,S,43,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2365497,Null,Null,Null,2017-02-15T01:27:00.000Z,{D5A4A98B-4875-4E1C-8E3F-CB5ABF032EAA}
413292,662276.9039,4174842.59,37.71,-115.2,2017-01-10,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Tue Jan 10 00:00:00 PST 2017,Sun Dec 31 17:12:00 PST 1899,17:12:00,SR318,1000,N,MILE MARKER 14,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,N,42,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2358266,Null,Null,Null,2017-01-11T01:12:00.000Z,{D68BA757-12A2-480B-8A6E-AB05CCDC167B}
371760,647907.1325,3989077.499,36.04,-115.4,2017-01-10,BURRO,PROPERTY DAMAGE ONLY,CLARK,Tue Jan 10 00:00:00 PST 2017,Sun Dec 31 00:21:00 PST 1899,0:21:00,SR160,200,E,SR159,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,AMBULANCE,W,39,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,BURRO,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2358224,Null,Null,Null,2017-01-10T08:21:00.000Z,{EC7E4EB6-61DA-4169-A16C-5B6295EBD927}
373714,270239.9657,4344187.598,39.22,-119.7,2017-01-24,HORSE,PROPERTY DAMAGE ONLY,LYON,Tue Jan 24 00:00:00 PST 2017,Sun Dec 31 20:53:00 PST 1899,20:53:00,US50,1170,E,MILE MARKER 1,CLOUDY,-9999,-9999,PDO,O,UNKNOWN,2,"SEDAN, 4 DOOR",E,47,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,HORSE,PICKUP,E,68,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,HORSE,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2359208,Null,Null,Null,2017-01-25T04:53:00.000Z,{A4C08593-00CE-4428-8E7B-4DF79CC61D6F}
372018,249626.1177,4390327.15,39.63,-119.9,2017-01-24,DEER,PROPERTY DAMAGE ONLY,WASHOE,Tue Jan 24 00:00:00 PST 2017,Sun Dec 31 17:52:00 PST 1899,17:52:00,US395S,317,N,MILE MARKER 36.25,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"HATCHBACK, 2 DOOR",S,16,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - SPOT LIGHTING,DRY,NHP,2359202,Null,Null,Null,2017-01-25T01:52:00.000Z,{22CE5F70-96B2-4A73-97E0-CECB2A912180}
373416,657325.384,4003455.446,36.16,-115.3,2017-01-24,ANTELOPE,PROPERTY DAMAGE ONLY,CLARK,Tue Jan 24 00:00:00 PST 2017,Sun Dec 31 07:22:00 PST 1899,7:22:00,ANTELOPE WAY,70,N,OAKHURST AVE,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"HATCHBACK, 4 DOOR",S,60,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,UNKNOWN,Null,RAN OFF ROAD LEFT: ANTELOPE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,DRY,LVMPD,2355527,Null,Null,Null,2017-01-24T15:22:00.000Z,{35F50407-5E74-4CB4-875B-BE9E0FB4EE89}
371905,604617.4722,4522547.241,40.85,-115.8,2017-01-31,DEER,PROPERTY DAMAGE ONLY,ELKO,Tue Jan 31 00:00:00 PST 2017,Sun Dec 31 17:48:00 PST 1899,17:48:00,IR 80E,0,E,Null,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,PICKUP,E,41,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2359554,Null,Null,Null,2017-02-01T01:48:00.000Z,{41668CB7-CC0F-4307-BC3D-105869B7C5D3}
374411,581615.2362,4509047.045,40.73,-116,2017-01-31,DEER,PROPERTY DAMAGE ONLY,ELKO,Tue Jan 31 00:00:00 PST 2017,Sun Dec 31 16:55:00 PST 1899,16:55:00,IR80 E,0,W,MM07EL,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",E,41,1,GOING STRAIGHT,UNKNOWN,Null,UNKNOWN,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,DRY,NHP,2359550,Null,Null,Null,2017-02-01T00:55:00.000Z,{C94301B4-3EE0-4C72-9896-B374CA0F143D}
371563,474535.5912,4544774.493,41.05,-117.3,2017-01-31,CATTLE,PROPERTY DAMAGE ONLY,HUMBOLDT,Tue Jan 31 00:00:00 PST 2017,Sun Dec 31 18:45:00 PST 1899,18:45:00,SR789,500,N,MILE MARKER 14,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,BUS,N,42,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,FAILED TO YIELD RIGHT OF WAY,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2359559,Null,Null,Null,2017-02-01T02:45:00.000Z,{4D61B94E-47F0-46A4-BA7D-F9DF7D25C467}
375608,603716.2708,4171704.651,37.69,-115.8,2017-01-31,CATTLE,PROPERTY DAMAGE ONLY,LINCOLN,Tue Jan 31 00:00:00 PST 2017,Sun Dec 31 22:00:00 PST 1899,22:00:00,SR375,2112,W,MILE MARKER 5,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",W,22,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2364884,Null,Null,Null,2017-02-01T06:00:00.000Z,{94F52A61-F62B-4F50-9BBB-15916AE74E78}
388048,659616.6219,4005571.978,36.18,-115.2,2017-07-04,UNKNOWN,PROPERTY DAMAGE ONLY,CLARK,Tue Jul 04 00:00:00 PDT 2017,Sun Dec 31 02:30:00 PST 1899,2:30:00,SHIFTING SANDS DR,0,Null,CASTLE BAY DR,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",N,26,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,OTHER MOVABLE OBJECT,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - SPOT LIGHTING,DRY,LVMPD,2378331,Null,Null,Null,2017-07-04T09:30:00.000Z,{06EACB92-54C0-4DB5-976F-0196C6FB8E30}
396654,656992.6955,4551030.525,41.1,-115.1,2017-07-04,DEER,PROPERTY DAMAGE ONLY,ELKO,Tue Jul 04 00:00:00 PDT 2017,Sun Dec 31 21:11:00 PST 1899,21:11:00,IR80W,1056,W,MILE MARKER 65,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,STATION WAGON,W,27,2,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,WET,DARK - NO LIGHTING,WET,NHP,2384368,Null,Null,Null,2017-07-05T04:11:00.000Z,{C968C71D-C87D-42A7-B374-6BCE286C015D}
405870,651742.7062,4153463.703,37.52,-115.3,2017-07-18,DEER,PROPERTY DAMAGE ONLY,LINCOLN,Tue Jul 18 00:00:00 PDT 2017,Sun Dec 31 00:47:00 PST 1899,0:47:00,SR375,852,W,MILE MARKER 46,CLOUDY,-9999,-9999,PDO,O,NON-COLLISION,1,"HATCHBACK, 4 DOOR",W,46,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2394316,Null,Null,Null,2017-07-18T07:47:00.000Z,{F70DC2BB-1A52-445A-94BC-20614E531A55}
405909,623882.1216,4013940.496,36.26,-115.6,2017-07-18,DEER,PROPERTY DAMAGE ONLY,CLARK,Tue Jul 18 00:00:00 PDT 2017,Sun Dec 31 20:17:00 PST 1899,20:17:00,SR157,1584,E,MILE MARKER 2,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,VAN,E,55,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2394365,Null,Null,Null,2017-07-19T03:17:00.000Z,{7043542C-9BBB-43D0-83DC-FDE947AFF652}
406825,488689.0707,4403091.637,39.78,-117.1,2017-07-18,CATTLE,INJURY CRASH,LANDER,Tue Jul 18 00:00:00 PDT 2017,Sun Dec 31 05:00:00 PST 1899,5:00:00,SR305,1584,S,MILE MARKER 52,UNKNOWN,-9999,1,Null,B,NON-COLLISION,1,SEMI,N,78,1,GOING STRAIGHT,UNKNOWN,Null,DROVE LEFT OF CENTER: RAN OFF ROAD,Null,CATTLE: RAN OFF ROAD LEFT: EMBANKMENT,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAWN,DRY,NHP,2394322,Null,Null,Null,2017-07-18T12:00:00.000Z,{A31D3B6F-93AE-4FA4-B7B1-0148407A5D2E}
393669,587020.6016,4627183.854,41.79,-116,2017-06-06,DEER,PROPERTY DAMAGE ONLY,ELKO,Tue Jun 06 00:00:00 PDT 2017,Sun Dec 31 06:00:00 PST 1899,6:00:00,SR225,45,S,MILE MARKER 107,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,SEDAN,N,49,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,DRY,NHP,2382727,Null,Null,Null,2017-06-06T13:00:00.000Z,{AE35C46D-9782-4BDA-B952-DC895D9E62D5}
394471,420234.3178,4353516.886,39.33,-117.9,2017-06-06,CATTLE,PROPERTY DAMAGE ONLY,CHURCHILL,Tue Jun 06 00:00:00 PDT 2017,Sun Dec 31 21:00:00 PST 1899,21:00:00,US50,650,E,MILE MARKER 74,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",W,47,-9999,GOING STRAIGHT,APPARENTLY NORMAL,Null,OBJECT AVOIDANCE,Null,CATTLE,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2382777,Null,Null,Null,2017-06-07T04:00:00.000Z,{0A0B81EC-B31C-45BD-95FD-81E386093370}
393659,336953.2707,4373480.362,39.5,-118.9,2017-06-13,DEER,PROPERTY DAMAGE ONLY,CHURCHILL,Tue Jun 13 00:00:00 PDT 2017,Sun Dec 31 14:17:00 PST 1899,14:17:00,US50,100,E,MILE MARKER 14,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,CARRY-ALL,W,24,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DAYLIGHT,DRY,NHP,2383162,Null,Null,Null,2017-06-13T21:17:00.000Z,{8AE08717-49E3-489D-AD5F-8784432B5726}
393668,598982.8585,4615619.956,41.69,-115.8,2017-06-13,DEER,PROPERTY DAMAGE ONLY,ELKO,Tue Jun 13 00:00:00 PDT 2017,Sun Dec 31 22:25:00 PST 1899,22:25:00,SR225,1056,N,MILE MARKER 93,CLEAR,-9999,-9999,PDO,O,NON-COLLISION,1,"SEDAN, 4 DOOR",S,20,1,GOING STRAIGHT,APPARENTLY NORMAL,Null,Null,Null,DEER,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,DRY,DARK - NO LIGHTING,DRY,NHP,2383189,Null,Null,Null,2017-06-14T05:25:00.000Z,{8790E43B-1644-4716-8D8C-A68967859F7C}
